,ad_price,ad_area,ad_latitude,ad_longitude,censustract_id,ad_postalcode,ad_floornumber,ad_bathnumber,ad_haslift,ad_hasparkingspace,tamaños
3,950,83,40.4414472,-3.7047647,2807907106.0,28003.0,0,1,0,0,1
7,850,86,40.4283706,-3.6992011,2807907073.0,28010.0,5,1,0,0,1
8,2000,97,40.4375826,-3.6235264,2807920125.0,28037.0,3,1,0,0,1
11,800,32,40.4133429,-3.7033749,2807901027.0,28012.0,1,1,1,0,1
13,2200,198,40.4034808,-3.6992263,2807902071.0,28012.0,0,2,1,1,1
22,2200,136,40.4259418,-3.7121458,2807909016.0,28008.0,2,2,1,0,1
31,900,110,40.4764693,-3.7066728,2807908081.0,28029.0,2,2,1,0,1
44,450,38,40.4383707,-3.6819116,2807904123.0,28006.0,0,1,0,0,1
45,750,48,40.4318985,-3.6493535,2807915040.0,28017.0,0,1,1,0,1
50,3432,156,40.4729064,-3.6756398,2807905101.0,28036.0,2,0,0,0,1
66,4500,150,40.4801859,-3.685648,2807908098.0,28046.0,30,4,1,0,1
67,1600,90,40.4437351,-3.7162127,2807907132.0,28003.0,0,2,0,1,1
71,2500,120,40.42155,-3.7086286,2807901003.0,28013.0,7,2,1,0,1
77,3500,139,40.4510386,-3.6879599,2807905004.0,28046.0,7,0,1,0,1
83,950,55,40.4432087,-3.7024851,2807907106.0,28003.0,5,1,1,0,1
85,1350,125,40.4851465,-3.7115632,2807908033.0,28034.0,-1,2,0,1,1
93,800,60,40.4361273,-3.6456955,2807915106.0,28027.0,0,2,0,0,1
109,2400,140,40.4313407,-3.6914452,2807907081.0,28010.0,0,2,1,0,1
110,2400,140,40.4313407,-3.6914452,2807907081.0,28010.0,0,2,1,0,1
112,525,120,40.4651631,-3.6903552,2807905070.0,28046.0,6,2,1,0,1
117,950,88,40.4428472,-3.7048647,2807907106.0,28003.0,0,2,1,0,1
120,1570,157,40.4522662,-3.5776987,2807921015.0,28042.0,2,0,1,0,1
125,2200,130,40.4510052,-3.6946284,2807906029.0,28020.0,1,0,1,0,1
127,3900,192,40.4492052,-3.6968284,2807906029.0,28020.0,1,0,1,0,1
140,900,35,40.413288,-3.7047564,2807901120.0,28012.0,8,1,1,0,1
146,1180,85,40.4613865,-3.693817,2807906065.0,28020.0,1,1,1,0,1
149,2900,189,40.424489,-3.6834052,2807904010.0,28001.0,0,2,1,0,1
154,1650,117,40.4157905,-3.6768263,2807903054.0,28009.0,0,2,1,0,1
155,1250,110,40.4721738,-3.82032,2807909072.0,28023.0,1,2,0,0,1
167,1100,81,40.4632752,-3.6885562,2807906071.0,28046.0,18,2,1,0,1
178,1000,90,40.4688883,-3.6913876,2807906075.0,28029.0,1,1,1,0,1
185,550,60,40.4420891,-3.696794,2807907110.0,28003.0,-1,1,1,0,1
186,450,35,40.4374115,-3.6695072,2807904085.0,28028.0,3,1,1,0,1
187,1400,67,40.4293446,-3.6786918,2807904114.0,28006.0,1,1,0,0,1
193,1200,81,40.4554955,-3.6931649,2807906048.0,28020.0,6,1,1,0,1
196,1525,121,40.4335613,-3.6552304,2807915036.0,28027.0,1,2,1,0,1
210,2992,136,40.4200622,-3.6943728,2807901073.0,28004.0,0,2,1,0,1
218,714,42,40.4311935,-3.7066238,2807907043.0,28015.0,3,0,1,0,1
222,1884,157,40.4347728,-3.6328819,2807920001.0,28037.0,3,1,1,0,1
230,975,108,40.4388358,-3.6228724,2807920125.0,28037.0,2,1,1,1,1
232,750,120,40.3370668,-3.7074829,2807917106.0,28021.0,1,2,0,1,1
239,1025,55,40.4612531,-3.695322,2807906070.0,28020.0,0,1,1,0,1
248,1000,70,40.4291471,-3.7144464,2807909017.0,28008.0,1,1,1,0,1
250,1450,90,40.4276066,-3.6773483,2807904020.0,28006.0,1,2,1,0,1
255,3000,190,40.4570185,-3.6937439,2807906062.0,28020.0,12,0,1,0,1
263,1300,93,40.4295929,-3.6898844,2807907081.0,28010.0,7,1,1,0,1
267,850,85,40.3978734,-3.6672238,2807913042.0,28038.0,3,2,1,0,1
278,1700,140,40.464363,-3.6639879,2807915159.0,28033.0,0,1,1,1,1
279,2900,189,40.4224676,-3.6785862,2807904017.0,28009.0,9,0,1,0,1
289,1500,93,40.4314252,-3.6750298,2807904108.0,28006.0,1,0,1,0,1
308,800,78,40.4451986,-3.6971723,2807907111.0,28003.0,1,1,0,0,1
319,2500,150,40.4218207,-3.7088665,2807901003.0,28013.0,9,1,1,0,1
330,950,80,40.4406302,-3.6742524,2807905032.0,28002.0,0,1,0,0,1
334,1100,70,40.4646999,-3.6898123,2807906072.0,28029.0,19,2,1,0,1
342,2300,120,40.4590432,-3.6910672,2807906063.0,28046.0,1,2,1,0,1
370,990,93,40.4425744,-3.7037128,2807907105.0,28003.0,1,1,1,0,1
371,975,60,40.4629264,-3.6818255,2807905077.0,28016.0,0,1,1,0,1
373,1475,107,40.4601426,-3.6872477,2807905070.0,28046.0,3,1,0,0,1
374,800,73,40.4078912,-3.67271,2807903018.0,28007.0,1,1,1,0,1
375,1100,67,40.4608426,-3.6879477,2807905070.0,28046.0,3,2,1,0,1
381,2100,85,40.427796,-3.6926981,2807907076.0,28010.0,0,2,0,0,1
398,2300,108,40.4317384,-3.6517515,2807915109.0,28027.0,0,1,0,0,1
411,1575,80,40.422609,-3.6796447,2807904014.0,28001.0,2,1,1,0,1
414,1500,70,40.4271355,-3.6847053,2807904009.0,28001.0,2,0,1,0,1
415,1500,70,40.43805,-3.6848628,2807904126.0,28006.0,2,0,1,0,1
426,2400,130,40.4647402,-3.6937473,2807906068.0,28020.0,0,1,1,0,1
429,5000,140,40.430753,-3.681071,2807904114.0,28006.0,0,1,0,0,1
430,550,68,40.4007536,-3.7552358,2807910218.0,28011.0,0,1,0,0,1
442,1500,110,40.4475018,-3.7040748,2807906023.0,28020.0,2,0,1,0,1
450,1500,110,40.4240637,-3.6787192,2807904016.0,28001.0,2,2,0,0,1
456,1100,100,40.4486827,-3.698106,2807906027.0,28020.0,0,1,1,0,1
461,850,46,40.4638014,-3.6808994,2807905075.0,28036.0,0,1,0,0,1
464,2674,106,40.4540023,-3.6942606,2807906046.0,28020.0,10,0,1,0,1
475,3000,150,40.4250963,-3.691769,2807901084.0,28004.0,3,0,1,0,1
490,4000,145,40.42537,-3.675656,2807904019.0,28009.0,1,2,1,0,1
495,1300,104,40.4471145,-3.7027812,2807906024.0,28003.0,1,2,1,0,1
498,1750,190,40.4662999,-3.6906123,2807906072.0,28046.0,3,1,1,0,1
504,2500,157,40.4172008,-3.7041355,2807901117.0,28013.0,2,1,1,0,1
512,1800,130,40.4416108,-3.6999209,2807907099.0,28003.0,6,1,1,0,1
526,2200,160,40.43585,-3.6824628,2807904126.0,28006.0,2,2,1,0,1
528,2200,160,40.4297133,-3.6841741,2807904008.0,28001.0,2,2,1,0,1
531,1095,90,40.4266356,-3.6762439,2807904028.0,28006.0,0,2,1,0,1
533,950,120,40.3718689,-3.6436911,2807918046.0,28031.0,2,1,0,1,1
534,600,78,40.4064972,-3.6695402,2807903079.0,28007.0,0,0,1,0,1
555,1750,60,40.398823,-3.670116,2807903026.0,28007.0,0,0,1,0,1
556,1750,60,40.399923,-3.672416,2807903026.0,28007.0,0,0,1,0,1
563,1250,192,40.3861911,-3.7423363,2807911086.0,28025.0,1,2,1,0,1
573,1500,82,40.4379556,-3.7008785,2807907064.0,28010.0,8,2,0,0,1
594,4095,195,40.4408054,-3.6772326,2807905013.0,28002.0,1,0,1,0,1
636,5000,180,40.4257457,-3.6880171,2807904005.0,28001.0,3,2,1,0,1
638,1450,120,40.4363742,-3.6937637,2807907087.0,28010.0,1,1,1,0,1
649,1300,99,40.4008739,-3.7149149,2807902087.0,28005.0,1,1,1,1,1
651,1400,135,40.4145873,-3.7006821,2807901069.0,28012.0,5,2,1,0,1
657,1250,120,40.4381224,-3.6176339,2807920125.0,28037.0,1,2,1,0,1
672,2200,150,40.4683386,-3.6894438,2807906076.0,28029.0,2,2,0,0,1
674,1700,100,40.4580426,-3.6878477,2807905070.0,28046.0,9,2,1,0,1
704,1100,95,40.4260836,-3.6968033,2807901084.0,28004.0,2,0,0,0,1
708,975,60,40.4413597,-3.6988173,2807907099.0,28003.0,0,1,1,0,1
724,500,34,40.4180441,-3.7027344,2807901120.0,28012.0,2,1,1,0,1
725,500,65,40.4024681,-3.6720574,2807903099.0,28007.0,0,1,1,0,1
727,650,85,40.375335,-3.6500095,2807918046.0,28031.0,0,2,0,0,1
729,900,55,40.4273447,-3.677485,2807904024.0,28001.0,-1,1,1,0,1
736,1395,130,40.4043938,-3.7039509,2807902023.0,28005.0,0,2,1,0,1
748,1200,60,40.4290218,-3.6800173,2807904009.0,28001.0,0,1,1,0,1
752,2200,145,40.4391646,-3.6883638,2807905002.0,28006.0,0,2,1,0,1
756,620,35,40.421901,-3.710777,2807901002.0,28013.0,5,1,1,0,1
763,2200,147,40.4448087,-3.7047851,2807907106.0,28003.0,4,3,1,0,1
765,1800,130,40.4412319,-3.6998417,2807907099.0,28003.0,4,2,1,0,1
768,1755,117,40.401377600000004,-3.6743055,2807903028.0,28007.0,2,1,1,0,1
772,1400,78,40.425538,-3.7150658,2807909017.0,28008.0,2,0,1,1,1
775,2895,193,40.4028725,-3.6751931,2807903099.0,28007.0,5,2,1,0,1
794,2500,188,40.4535402,-3.6965049,2807906045.0,28020.0,4,3,1,1,1
804,2550,150,40.4622972,-3.6912831,2807906065.0,28020.0,1,2,1,0,1
809,350,55,40.418945,-3.7021051,2807901117.0,28013.0,2,1,1,0,1
816,1400,128,40.4522617,-3.693816,2807906039.0,28020.0,7,2,1,0,1
819,1500,110,40.4584639,-3.6838367,2807905067.0,28036.0,1,2,1,1,1
827,1550,107,40.4609151,-3.6903037,2807905070.0,28046.0,5,1,1,0,1
838,1800,130,40.4432108,-3.6985209,2807907099.0,28003.0,4,2,1,0,1
843,1750,85,40.4543879,-3.6766032,2807905098.0,28016.0,1,2,1,0,1
844,680,55,40.4614201,-3.6734404,2807905083.0,28016.0,0,1,1,0,1
845,1200,126,40.383638,-3.7271122,2807911173.0,28025.0,0,2,0,0,1
873,2800,170,40.4453163,-3.6827949,2807905008.0,28002.0,1,2,1,0,1
881,2200,170,40.4475018,-3.7040748,2807906023.0,28020.0,6,2,1,0,1
889,700,111,40.3739222,-3.6470043,2807918046.0,28031.0,2,0,1,1,1
899,2000,185,40.442707,-3.6745348,2807905029.0,28002.0,0,2,0,0,1
905,1600,150,40.4609302,-3.6932595,2807906059.0,28020.0,4,0,1,0,1
909,2200,155,40.4390646,-3.6919638,2807905002.0,28006.0,0,2,1,0,1
921,1450,120,40.4363742,-3.6937637,2807907087.0,28010.0,1,1,1,0,1
931,900,52,40.4278461,-3.6638229,2807904055.0,28028.0,1,1,1,0,1
944,2950,170,40.415582,-3.6902959,2807903071.0,28014.0,0,1,1,0,1
976,3000,70,40.3857628,-3.7630476,2807910214.0,28044.0,0,5,1,1,1
983,1400,178,40.4095847,-3.7180003,2807902009.0,28005.0,2,2,1,0,1
984,1000,125,40.4342759,-3.6260445,2807920119.0,28037.0,1,2,1,0,1
1003,2675,180,40.415579,-3.6722264,2807903088.0,28009.0,1,0,1,0,1
1004,850,80,40.4332327,-3.7040122,2807907059.0,28015.0,0,1,1,0,1
1005,1400,95,40.4218207,-3.7088665,2807901003.0,28013.0,4,1,1,0,1
1008,1350,130,40.4535219,-3.7026152,2807906043.0,28020.0,1,2,1,1,1
1011,900,50,40.4226995,-3.7100868,2807901003.0,28013.0,5,2,1,0,1
1014,1080,108,40.467045,-3.8007457,2807909072.0,28023.0,0,0,1,0,1
1016,1160,116,40.467845,-3.8021457,2807909072.0,28023.0,2,0,1,0,1
1042,525,44,40.469476,-3.685442,2807905087.0,28036.0,6,2,1,0,1
1046,2000,150,40.4498337,-3.6947744,2807906029.0,28020.0,2,2,1,0,1
1050,1300,86,40.4342025,-3.692626,2807907082.0,28010.0,0,1,1,0,1
1058,2800,160,40.4546246,-3.6958006,2807906046.0,28020.0,11,2,1,0,1
1068,1150,60,40.421353,-3.7030374,2807901096.0,28004.0,0,1,0,0,1
1078,800,115,40.4554202,-3.7021702,2807906053.0,28020.0,1,2,0,0,1
1084,1850,130,40.4589794,-3.6914268,2807906062.0,28020.0,1,0,1,0,1
1088,2900,196,40.4575794,-3.6945268,2807906062.0,28020.0,1,0,1,0,1
1093,2500,180,40.4356609,-3.6957783,2807907085.0,28010.0,0,2,1,0,1
1099,1350,47,40.4289275,-3.6868762,2807904006.0,28001.0,6,1,1,0,1
1102,1000,80,40.442749,-3.6688675,2807905028.0,28002.0,1,1,1,0,1
1108,900,79,40.4167754,-3.7037902,2807901120.0,28013.0,0,2,0,0,1
1128,1900,120,40.4215643,-3.6794387,2807903067.0,28009.0,1,2,1,0,1
1134,1050,100,40.482225,-3.7111123,2807908034.0,28034.0,0,1,0,0,1
1136,1400,129,40.4557882,-3.694888,2807906049.0,28020.0,0,1,1,0,1
1165,3700,108,40.4253478,-3.6866019,2807904005.0,28001.0,3,2,1,0,1
1169,900,65,40.4511785,-3.6780727,2807905007.0,28002.0,1,2,1,0,1
1171,1025,50,40.4651531,-3.695422,2807906070.0,28020.0,0,1,1,0,1
1190,700,156,40.4313051,-3.674426,2807904102.0,28006.0,0,1,1,0,1
1191,250,143,40.4296114,-3.6809205,2807904114.0,28001.0,4,0,0,0,1
1195,2000,100,40.4271553,-3.6850762,2807904008.0,28001.0,0,1,1,0,1
1204,900,67,40.4475554,-3.7060815,2807906023.0,28039.0,2,1,0,0,1
1216,1000,60,40.4331803,-3.6746193,2807904099.0,28028.0,4,1,1,0,1
1249,3100,165,40.45661,-3.68789,2807905068.0,28036.0,1,0,1,0,1
1256,575,90,40.3328508,-3.7125232,2807917106.0,28021.0,2,2,0,0,1
1259,1100,75,40.4443901,-3.6985002,2807907114.0,28003.0,0,1,0,0,1
1281,3383,199,40.4451559,-3.7871039,2807909088.0,28023.0,0,0,0,0,1
1289,1400,125,40.419345,-3.7039051,2807901117.0,28013.0,2,1,1,0,1
1292,1450,100,40.4641631,-3.6900552,2807905070.0,28046.0,10,2,1,1,1
1307,525,40,40.4639631,-3.6908552,2807905070.0,28046.0,6,2,1,0,1
1312,1100,81,40.4596822,-3.6780324,2807905059.0,28016.0,7,1,1,0,1
1313,700,58,40.4595346,-3.6760816,2807905060.0,28016.0,0,1,0,0,1
1318,1400,67,40.4302885,-3.6819871,2807904114.0,28006.0,1,1,1,0,1
1324,3000,165,40.4214012,-3.677013,2807903066.0,28009.0,1,3,1,0,1
1371,1500,120,40.4344464,-3.6929614,2807907093.0,28010.0,1,2,1,0,1
1382,750,35,40.4167166,-3.7050678,2807901123.0,28013.0,5,0,1,0,1
1420,3000,120,40.393494,-3.7001284,2807902038.0,28045.0,1,0,0,0,1
1426,3300,121,40.4233666,-3.6959084,2807901079.0,28004.0,0,2,1,0,1
1427,2700,185,40.4158063,-3.691782,2807903070.0,28014.0,0,2,1,0,1
1436,2970,172,40.4523336,-3.6873701,2807905005.0,28036.0,5,1,1,0,1
1439,495,31,40.4204753,-3.7049417,2807901115.0,28004.0,9,2,1,0,1
1440,1600,80,40.4008569,-3.6979751,2807902063.0,28045.0,0,3,0,0,1
1458,1600,130,40.4235133,-3.6798617,2807904014.0,28001.0,1,2,0,0,1
1461,1400,67,40.4307446,-3.6818918,2807904114.0,28006.0,1,2,1,0,1
1463,1400,67,40.4330446,-3.6780918,2807904114.0,28006.0,1,1,1,0,1
1467,490,45,40.4314665,-3.7095407,2807907048.0,28015.0,1,2,1,0,1
1485,1450,130,40.4580705,-3.6898281,2807906063.0,28020.0,1,2,1,0,1
1493,1600,116,40.426595,-3.677739,2807904024.0,28001.0,1,2,1,0,1
1494,525,40,40.4666088,-3.6865458,2807905087.0,28036.0,6,2,1,0,1
1498,650,75,40.4047726,-3.6736135,2807903018.0,28007.0,0,1,1,0,1
1500,2100,150,40.4368652,-3.7146441,2807907018.0,28015.0,0,3,1,0,1
1507,850,58,40.4156556,-3.6985359,2807901068.0,28012.0,5,1,1,0,1
1521,1800,60,40.4371025,-3.6914967,2807907092.0,28010.0,2,2,1,0,1
1522,1100,50,40.4355025,-3.6942967,2807907092.0,28010.0,2,2,1,0,1
1523,700,40,40.4382025,-3.6912967,2807907092.0,28010.0,2,2,1,0,1
1556,2100,92,40.4293359,-3.6926143,2807907076.0,28010.0,-1,2,0,0,1
1558,1500,93,40.4318252,-3.6755298,2807904108.0,28006.0,0,1,1,0,1
1565,1578,105,40.421746,-3.7062005,2807901115.0,28004.0,3,1,1,0,1
1582,1400,67,40.4302446,-3.6808918,2807904114.0,28006.0,1,1,1,0,1
1584,850,48,40.4631014,-3.6823994,2807905075.0,28036.0,0,1,0,0,1
1606,2300,180,40.4424679,-3.7050797,2807907106.0,28003.0,0,0,1,0,1
1610,2400,118,40.4497258,-3.6874362,2807905006.0,28002.0,1,2,1,0,1
1635,2500,110,40.4212147,-3.7080801,2807901003.0,28013.0,1,2,1,0,1
1645,1350,122,40.4644441,-3.6578022,2807916035.0,28033.0,4,1,1,1,1
1688,500,60,40.4585145,-3.6744009,2807905056.0,28016.0,0,0,0,0,1
1714,1100,66,40.4213873,-3.6904329,2807904001.0,28001.0,0,1,1,0,1
1716,700,37,40.4711071,-3.6864774,2807905086.0,28036.0,0,1,1,0,1
1725,3000,197,40.4335894,-3.7157259,2807907012.0,28015.0,1,2,0,1,1
1736,3000,150,40.4322986,-3.6598512,2807915115.0,28027.0,0,2,1,1,1
1760,950,104,40.3842865,-3.7412992,2807911102.0,28025.0,2,1,1,0,1
1776,2600,180,40.4294375,-3.6931692,2807907076.0,28010.0,-1,1,1,0,1
1805,2100,120,40.4157656,-3.6743454,2807903051.0,28009.0,1,2,1,0,1
1823,3800,170,40.4297187,-3.6847741,2807904115.0,28006.0,2,1,1,0,1
1831,1100,79,40.4020432,-3.6790588,2807903014.0,28007.0,1,2,0,0,1
1832,800,107,40.4090372,-3.6310205,2807914093.0,28030.0,0,1,0,0,1
1836,1100,49,40.4229607,-3.6928232,2807901073.0,28004.0,2,1,0,0,1
1838,3000,150,40.4597972,-3.6947831,2807906065.0,28020.0,1,2,1,0,1
1840,1150,149,40.4398112,-3.6232842,2807920125.0,28037.0,3,2,1,0,1
1862,5500,192,40.4455018,-3.7056748,2807906023.0,28020.0,10,0,1,0,1
1863,5705,194,40.4320266,-3.7015396,2807907057.0,28010.0,6,0,1,0,1
1866,905,190,40.38044,-3.72713,2807911168.0,28025.0,-1,2,0,0,1
1871,650,79,40.4061726,-3.6744135,2807903018.0,28007.0,0,1,1,0,1
1880,3000,150,40.4618972,-3.6951831,2807906065.0,28020.0,1,0,0,0,1
1883,1550,178,40.4341308,-3.6516179,2807915111.0,28027.0,1,2,0,0,1
1916,1800,115,40.4212694,-3.7022911,2807901095.0,28004.0,1,2,0,0,1
1917,1500,160,40.453563,-3.7016686,2807906053.0,28020.0,1,0,0,0,1
1939,1737,120,40.4327793,-3.6279455,2807920119.0,28037.0,0,1,1,0,1
1940,1737,110,40.4327793,-3.6279455,2807920119.0,28037.0,0,1,1,0,1
1941,1378,75,40.4327793,-3.6279455,2807920119.0,28037.0,0,1,1,0,1
1942,386,50,40.4327793,-3.6279455,2807920119.0,28037.0,0,1,1,0,1
1946,1198,60,40.4327793,-3.6279455,2807920119.0,28037.0,0,1,1,0,1
1947,547,60,40.4327793,-3.6279455,2807920119.0,28037.0,0,1,1,0,1
1960,1350,95,40.4584376,-3.6866103,2807905067.0,28036.0,2,1,1,0,1
1971,1600,100,40.4406801,-3.6783863,2807905012.0,28002.0,0,1,1,0,1
1973,5116,192,40.4482018,-3.7037748,2807906023.0,28020.0,10,0,1,0,1
2002,1800,132,40.4415672,-3.7122167,2807907125.0,28003.0,1,1,1,0,1
2004,800,57,40.4355136,-3.698629,2807907086.0,28010.0,2,1,1,0,1
2031,4700,188,40.4305572,-3.6789116,2807904114.0,28001.0,6,0,1,0,1
2037,2200,150,40.4392646,-3.6909638,2807905002.0,28006.0,0,2,1,0,1
2051,1600,126,40.4498617,-3.694916,2807906039.0,28020.0,5,2,1,0,1
2057,2057,121,40.4489192,-3.6972607,2807906028.0,28020.0,2,0,0,0,1
2066,1350,136,40.4283447,-3.6726346,2807904030.0,28006.0,0,0,1,0,1
2082,4850,194,40.4298266,-3.7019396,2807907057.0,28010.0,6,0,1,0,1
2113,1940,194,40.4501662,-3.5786987,2807921015.0,28042.0,5,0,1,1,1
2118,2400,165,40.4230121,-3.710607,2807901002.0,28013.0,8,1,1,0,1
2130,1570,157,40.4489662,-3.5757987,2807921015.0,28042.0,2,0,1,1,1
2131,1325,129,40.4512662,-3.5759987,2807921015.0,28042.0,0,0,1,0,1
2147,5654,110,40.4505655,-3.6917622,2807906029.0,28046.0,0,1,1,0,1
2162,1900,130,40.4459867,-3.649286,2807915143.0,28027.0,1,3,0,1,1
2188,1599,100,40.4491867,-3.650286,2807915143.0,28027.0,1,3,0,1,1
2199,1550,85,40.4280734,-3.6858385,2807904117.0,28001.0,0,1,0,0,1
2208,2800,180,40.3969931,-3.6971967,2807902059.0,28045.0,0,1,1,0,1
2223,1400,60,40.4482613,-3.6877456,2807905003.0,28036.0,3,1,1,0,1
2233,900,109,40.4063763,-3.6788435,2807903009.0,28007.0,0,1,1,0,1
2250,2100,125,40.4392328,-3.6820381,2807905001.0,28006.0,0,2,0,0,1
